6.7000	2579.1140	2568.8600	0.3000	29.3000	42.5000	21.3050	75.7000	117.1000	26.9000	227.020	25.965	60.6333	14.522	64.498	63.343	28.413	15.034	60.540	65.577	27.813	1783.0000	1346.6667	1670.0000	758.0000	912.0000	6300.3333	15067.3333	35571.6667	11047.6667	2685.7000	5562.7333	2598.3333	3044.0000	3758.6667	1696.6667	1193.3333	45508.6667	8761.3333	3471.6667	2.7733	2.1933	2.3233	2.5333	39.8667	1358.6667	266.0000	271.3333	498.3333	323.0000	1009.6667	1113.3333	60.4333	69.5000	17.0333	60.4333	43.0667	27.1000	121.9000	208.4333	86.5000	29.6000	41.2080	11.2157	11.1633	0.5393	143.4000	28.9000	143.0667	114.1667	114.1667	2.3033	2.5967	3.0133	3.6933	3.9000	3.9800	4.5000	4.4367	5.1067	0.6200	0.9133	1.3300	2.0100	2.2167	2.2967	2.8167	2.7533	3.4233	4.3166	362.0600	31.5000	30.1667	35.2000	33.5000	33.4000	33.3333	32.9000	13.9667	30.3000	30.5000	29.9333	30.3000	22.5333	30.7667	30.0333	31.0667	2.9700	98.2667	60.6333	65.6333	50.2333	52.0333	50.0987	10.6503
6.0000	2631.8310	2627.3250	-0.2000	31.6000	44.5000	21.3600	78.2000	121.8000	27.8000	232.270	26.875	61.8000	14.687	65.125	63.972	28.425	15.141	61.309	65.950	27.738	1727.6667	1244.0000	1410.0000	634.6667	775.3333	6347.3333	15237.0000	35807.3333	11084.3333	2692.5000	5589.4000	2614.3333	3082.3333	3798.3333	1707.3333	1208.3333	45894.0000	8817.6667	3494.6667	2.8400	2.2367	2.3433	2.7667	40.4667	1388.3333	257.3333	288.6667	502.0000	340.3333	1005.3333	1145.3333	61.2667	70.6000	17.6667	61.2667	43.7667	27.4000	124.0333	212.3333	88.2667	29.9667	41.7620	11.4647	11.3640	0.4683	144.7000	29.2000	144.3000	115.1000	115.1000	2.4600	2.7467	3.1000	3.6500	3.8433	3.9733	4.5000	4.4100	5.1133	0.0600	0.3467	0.7000	1.2500	1.4433	1.5733	2.1000	2.0100	2.7133	4.3206	362.0600	31.5333	30.3667	35.2333	33.5000	33.3667	33.3667	32.9000	13.9000	30.3333	30.5000	30.0000	30.3000	22.4333	30.8000	30.1000	31.1667	2.9700	97.7333	61.8000	68.9333	53.1000	55.8000	52.7480	10.5643
9.4000	2679.1490	2659.5350	0.4000	32.2000	47.9000	21.4820	80.0000	124.5000	28.4000	237.340	27.276	60.8667	14.833	65.795	64.358	28.427	15.387	61.534	66.760	27.719	1642.0000	1109.3333	1213.6667	548.3333	665.3333	6380.6667	15394.6667	36066.6667	11144.0000	2716.9000	5623.8667	2630.3333	3120.3333	3836.3333	1716.6667	1223.0000	46241.3333	8876.6667	3519.3333	2.8667	2.2633	2.3633	2.8000	40.3333	1360.6667	247.6667	264.6667	506.3333	342.0000	966.3333	1150.0000	62.3667	70.6667	18.3333	62.3667	44.5333	28.0000	127.0333	216.0667	89.0000	30.6333	41.8657	11.3500	11.2687	0.4510	145.6333	29.5000	145.2667	115.7667	115.7667	2.7233	2.9133	3.2067	3.6333	3.8367	4.0167	4.5000	4.4100	5.0633	0.2667	0.4567	0.7500	1.1767	1.3800	1.5600	2.0433	1.9533	2.6067	4.3283	361.9167	31.7000	30.5333	35.9000	33.7333	33.3667	33.5333	33.0000	13.9667	30.4000	30.5667	30.1000	30.5000	22.4667	30.9667	30.2333	31.2333	2.9700	101.9000	60.8667	60.4333	56.7667	58.3667	53.1673	10.9910
5.4000	2708.4040	2704.5310	-0.1000	32.2000	47.8000	21.5380	82.5000	123.9000	29.2000	242.720	27.541	52.7000	15.009	66.144	64.877	28.602	15.488	62.268	66.945	27.946	1590.0000	1112.3333	1111.6667	504.0000	607.6667	6411.3333	15518.3333	36391.3333	11230.0000	2737.6333	5672.4333	2648.3333	3159.3333	3875.3333	1724.6667	1238.0000	46663.6667	8960.0000	3555.6667	2.8433	2.2700	2.3767	2.8000	40.5667	1470.3333	278.6667	291.6667	516.6667	383.3333	1003.3333	1177.0000	63.8667	71.0333	19.5333	63.8667	45.4333	28.7333	130.2667	220.8333	90.5667	31.5667	42.1830	11.3473	11.2690	0.4157	146.6000	29.8000	146.2333	116.4333	116.4333	2.7167	2.8033	3.0167	3.3900	3.6333	3.8733	4.5000	4.2967	5.0133	0.1100	0.1967	0.4100	0.7833	1.0267	1.2667	1.8933	1.6900	2.4067	4.3302	361.9867	31.5333	30.0333	35.2667	33.5333	33.4667	33.4333	33.0000	13.9333	30.3667	30.6000	30.2000	30.6000	22.6333	31.1000	30.3667	31.3667	2.9700	96.9333	52.7000	54.4667	45.3000	50.0667	51.7217	10.9203
6.2000	2733.3390	2725.6130	-0.8000	33.2000	49.1000	21.5960	83.1000	125.7000	29.2000	248.540	27.834	50.1667	15.130	65.797	65.212	28.431	15.595	62.138	67.217	27.793	1690.6667	1190.6667	1075.3333	512.0000	563.3333	6410.3333	15535.6667	36585.6667	11226.6667	2747.6667	5685.3333	2664.0000	3193.0000	3902.6667	1722.0000	1251.0000	46794.3333	9059.3333	3567.0000	2.8933	2.2633	2.3967	2.7667	40.5000	1430.3333	252.3333	280.0000	509.3333	388.6667	967.3333	1204.0000	65.5667	70.9667	20.4333	65.5667	46.4333	29.4333	133.4333	224.8333	91.4000	32.6000	42.4753	11.3773	11.2787	0.4187	146.4667	29.9667	146.0333	116.0667	116.0667	2.8400	3.0000	3.1833	3.4967	3.7367	3.9900	4.5000	4.3367	5.0467	-0.0067	0.1533	0.3367	0.6500	0.8900	1.1433	1.6533	1.4900	2.2000	4.3211	360.9667	31.7000	30.6333	35.7667	33.6667	33.3667	33.5667	33.0000	13.9000	30.3667	30.6000	30.3000	30.6333	22.5000	31.2000	30.4333	31.4667	2.9700	94.3667	50.1667	53.0333	44.6333	43.8333	53.1730	10.7547
3.4000	2740.0140	2744.5490	0.5000	34.0000	50.1000	21.6710	82.6000	125.7000	29.1000	254.250	28.069	54.0667	15.317	65.334	65.858	28.545	15.742	61.742	67.686	27.861	1735.3333	1130.3333	1047.0000	561.6667	485.3333	6395.3333	15539.6667	36781.0000	11256.6667	2745.2667	5708.8333	2682.3333	3215.0000	3924.3333	1728.3333	1260.0000	46912.6667	9128.3333	3586.0000	2.9467	2.2967	2.4100	2.7667	40.3667	1573.0000	272.0000	310.6667	593.0000	397.3333	1022.6667	1217.6667	67.0000	70.7000	21.2000	67.0000	47.6667	30.0333	137.6000	229.5333	91.9333	33.6667	42.8393	11.5153	11.3677	0.3877	147.2667	30.2000	146.8667	116.6667	116.6667	2.8133	2.8800	2.9967	3.3667	3.6000	3.9033	4.5000	4.2567	4.9567	-0.1100	-0.0433	0.0733	0.4433	0.6767	0.9800	1.5767	1.3333	2.0333	4.3180	358.4233	31.6667	30.8000	35.8000	33.7000	33.4000	33.5667	33.0000	14.0000	30.3000	30.5000	30.4000	30.8000	22.7333	31.2667	30.5000	31.5333	2.9700	98.6333	54.0667	57.0333	48.5000	49.2667	53.8997	11.4080
6.9000	2775.9440	2762.8010	1.0000	33.6000	49.6000	21.7320	83.6000	128.5000	30.2000	260.640	28.588	55.0000	15.399	65.829	66.003	28.489	15.894	62.118	68.124	27.961	1763.0000	1267.3333	1115.3333	535.3333	580.0000	6387.3333	15550.3333	36983.6667	11282.3333	2761.8333	5736.0000	2702.3333	3237.3333	3940.3333	1722.6667	1268.6667	46996.3333	9226.6667	3603.3333	2.9767	2.3133	2.4300	2.7667	40.5000	1411.3333	209.6667	232.0000	545.0000	424.6667	916.3333	1239.3333	68.7333	70.8667	21.9667	68.7333	48.4000	30.8667	141.6000	234.4667	92.8667	34.7667	43.1507	11.4757	11.3220	0.3133	148.8000	30.5667	148.3000	117.7333	117.8333	2.9067	2.9633	3.0267	3.4000	3.6400	3.8933	4.5000	4.1967	4.8933	-0.0600	-0.0033	0.0600	0.4333	0.6733	0.9267	1.5333	1.2300	1.9267	4.3262	358.5433	31.5333	29.9667	35.3000	33.5000	33.3667	33.3667	33.0000	14.0000	30.3000	30.5000	30.4667	31.0333	22.7333	31.3333	30.5333	31.6000	2.9700	99.2000	55.0000	59.6000	52.1000	47.5000	55.8013	11.6977
4.8000	2810.5980	2809.6510	0.2000	35.5000	52.1000	21.7540	87.3000	133.1000	32.2000	266.980	29.342	58.5333	15.473	66.242	66.197	28.426	15.977	62.511	68.351	27.838	1768.6667	1215.0000	1098.3333	533.0000	565.3333	6405.6667	15622.3333	37247.0000	11357.6667	2774.1333	5765.6333	2721.6667	3268.3333	3972.6667	1733.3333	1280.6667	47333.3333	9284.6667	3628.0000	2.9267	2.3333	2.4500	2.7667	40.5667	1639.3333	275.0000	346.0000	577.0000	441.3333	1058.0000	1327.6667	70.7333	70.6000	23.1000	70.7333	49.2667	31.8667	145.4000	239.1000	93.7000	36.0333	43.6033	11.4243	11.2247	0.2350	150.1667	31.0667	149.7000	118.6333	118.7333	2.9400	3.0233	3.1433	3.5500	3.7567	3.9633	4.5000	4.2200	4.8533	-0.0233	0.0600	0.1800	0.5867	0.7933	1.0000	1.5367	1.2567	1.8900	4.3258	362.0567	31.5000	29.7667	35.1667	33.4667	33.3667	33.4000	33.0000	14.0333	30.2667	30.6333	30.5333	30.9333	22.5667	31.4333	30.6333	31.7333	2.9700	95.0667	58.5333	63.1333	56.9667	52.6000	57.3887	12.0850
5.7000	2863.5120	2859.4300	-0.2000	36.4000	53.2000	21.7940	89.3000	133.6000	32.5000	274.290	29.538	55.8333	15.703	66.218	66.769	28.251	16.141	62.680	68.631	27.565	1688.3333	1221.3333	1084.3333	541.6667	542.6667	6413.6667	15654.6667	37480.0000	11383.6667	2781.2333	5787.4000	2737.0000	3303.0000	4005.3333	1739.3333	1294.0000	47554.6667	9373.0000	3644.6667	2.9933	2.3333	2.4733	2.9000	40.6000	1672.0000	261.6667	342.3333	635.6667	432.3333	1064.3333	1348.0000	72.7333	69.0667	24.1667	72.7333	50.0667	32.4333	150.5333	243.7667	93.2333	37.5000	44.1820	11.5057	11.1903	0.1270	151.7000	31.5333	151.2333	119.7000	119.8000	3.2933	3.4167	3.5267	3.7833	3.9133	4.0333	4.5000	4.2867	4.8367	-0.0367	0.0867	0.1967	0.4533	0.5833	0.7033	1.1700	0.9567	1.5067	4.3188	362.7867	31.6333	29.9000	35.3000	33.5333	33.4000	33.4000	33.0333	13.8667	30.3667	30.7000	30.7333	31.1667	22.6000	31.6000	30.8000	31.8667	2.9700	96.6667	55.8333	60.6333	47.2667	50.0000	57.0213	12.2997
5.1000	2885.7960	2889.4920	-0.8000	37.4000	54.5000	21.9230	92.3000	137.6000	33.7000	281.160	30.037	56.4000	15.859	66.571	67.254	28.462	16.326	63.167	69.233	27.868	1790.3333	1201.0000	1044.0000	530.3333	513.6667	6416.3333	15700.3333	37811.0000	11444.0000	2803.3333	5834.8667	2761.0000	3343.6667	4042.6667	1743.6667	1309.6667	47813.0000	9486.6667	3679.6667	3.0533	2.3700	2.4933	2.9333	40.6667	1630.6667	255.3333	343.3333	591.0000	440.6667	990.6667	1398.0000	74.9667	67.4000	25.0000	74.9667	51.8333	33.9000	155.9333	248.3333	92.4000	38.6333	44.7303	11.5780	11.2440	0.1090	153.2000	32.0000	152.6667	120.6667	120.7667	3.4967	3.6300	3.7300	3.9433	4.0067	4.1200	4.5000	4.3333	4.8400	0.0433	0.1767	0.2767	0.4900	0.5533	0.6667	1.0467	0.8800	1.3867	4.3161	362.5233	31.6333	29.8333	35.3000	33.5333	33.3667	33.4667	33.1667	13.7333	30.4333	30.8000	30.8333	31.1667	22.6333	31.7333	30.9333	32.0333	2.9700	97.2667	56.4000	62.1000	47.9000	44.7667	58.7443	12.5437
5.1000	2950.4900	2952.7400	-0.2000	40.6000	57.6000	22.0010	95.5000	140.0000	35.4000	289.420	30.449	58.4000	15.968	67.379	67.435	28.263	16.315	64.340	68.902	27.568	1765.3333	1165.3333	1037.0000	538.3333	498.6667	6430.6667	15742.3333	38191.3333	11560.6667	2825.7000	5912.7667	2785.6667	3381.3333	4078.3333	1749.3333	1324.3333	48127.6667	9584.6667	3727.0000	3.0667	2.3833	2.5033	2.9000	40.4667	1646.6667	242.3333	392.6667	604.6667	407.3333	1038.6667	1350.3333	77.4667	66.8000	25.6000	77.4667	53.2000	35.0333	160.5667	252.9000	92.3333	39.8000	45.1750	11.5843	11.3050	0.1283	154.1667	32.4333	153.7000	121.2667	121.3667	3.5300	3.6767	3.8267	4.0533	4.0800	4.1800	4.5000	4.3767	4.8300	0.0667	0.2133	0.3633	0.5900	0.6167	0.7167	1.0367	0.9133	1.3667	4.3228	362.4967	31.6667	29.5667	35.3333	33.5333	33.3667	33.4667	33.2333	13.7000	30.5000	30.8000	30.9000	31.4000	22.5333	31.8667	31.0333	32.2000	2.9700	98.9000	58.4000	61.6000	55.8333	49.3000	59.8417	13.2497
4.5000	2984.7510	2988.0730	-0.1000	40.5000	57.2000	22.0730	96.1000	140.3000	34.2000	296.160	31.163	59.3333	16.091	67.980	67.847	28.408	16.494	64.620	69.548	27.695	1722.3333	1131.6667	985.3333	491.3333	494.0000	6450.0000	15812.0000	38442.6667	11603.0000	2840.8333	5919.5000	2805.6667	3420.3333	4115.3333	1757.6667	1339.3333	48416.6667	9661.0000	3740.3333	3.0367	2.4033	2.5233	3.0667	40.7667	1488.3333	248.6667	324.6667	570.0000	344.6667	943.0000	1281.0000	79.9667	66.2333	26.2000	79.9667	54.2667	36.3667	164.7333	257.2000	92.4333	40.8667	45.6933	11.5517	11.3050	0.1140	155.2333	32.9333	154.7000	121.7667	121.8667	3.4767	3.6067	3.8600	4.0667	4.0733	4.2000	4.5000	4.4067	4.8500	-0.0133	0.1167	0.3700	0.5767	0.5833	0.7100	1.0100	0.9167	1.3600	4.3174	362.5700	31.5333	29.3000	35.3333	33.4333	33.2333	33.5000	33.4000	13.4000	30.4667	30.7000	31.0000	31.4000	22.5333	31.9000	31.1000	32.2333	2.9700	97.6333	59.3333	62.7333	58.9000	52.3000	61.4203	14.1663
4.7000	3025.4920	3025.3580	-0.9000	41.6000	58.6000	22.1800	97.8000	143.5000	33.7000	303.690	31.663	63.1667	16.292	68.354	68.540	28.482	16.712	65.034	70.304	27.829	1628.3333	1094.3333	951.0000	454.0000	497.0000	6485.6667	15969.3333	38814.0000	11720.3333	2864.9333	6006.3333	2820.3333	3461.3333	4160.6667	1772.3333	1355.3333	48913.3333	9731.6667	3792.0000	3.0867	2.4133	2.5433	3.2333	40.8667	1528.6667	249.0000	340.3333	572.6667	366.3333	972.0000	1291.6667	82.2333	65.9333	26.9333	82.2333	55.7333	37.8333	169.4667	262.3000	92.8667	41.9000	46.4223	11.7697	11.4617	0.1017	157.7667	33.4000	157.2333	123.8333	123.9333	3.4967	3.6167	3.7667	3.9567	4.0533	4.1933	4.5000	4.4100	4.8233	0.0400	0.1600	0.3100	0.5000	0.5967	0.7367	1.0433	0.9533	1.3667	4.3208	362.2267	31.6333	29.5667	35.5667	33.6000	33.2667	33.5667	33.5000	13.4000	30.5000	30.6667	31.0667	31.5000	22.5333	31.9667	31.2000	32.3000	2.9200	99.1333	63.1667	67.0667	66.6333	56.0000	62.9540	13.7563
